Linux 5.15.30-2-pve (superserver2) 	01/27/2024 	_x86_64_	(32 CPU)

04:25:31 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
04:40:16 AM 323766820 389191992   2468324      0.63    857096  64958880  18286108      4.53  42454424  24301232       552   1105788   2822664      9824     11616    861640
04:40:21 AM 323794364 389219752   2440428      0.62    857096  64959104  12458204      3.09  42454452  24267152       200   1071484   2822792      9792     10724    861640
04:40:26 AM 323812160 389237612   2422592      0.61    857096  64959160   6618876      1.64  42454452  24232584       192   1036856   2822776      9760      9844    861608
04:40:31 AM 323772168 389200296   2457440      0.62    857096  64961552  23750200      5.89  42487556  24245148        56   1080284   2825528      9888     12536    861704
04:40:36 AM 323598940 389027484   2630608      0.67    857096  64961776  23750200      5.89  42488244  24424544       200   1259948   2825364      9888     12840    861736
04:40:41 AM 323601532 389030300   2627808      0.67    857096  64961968  23750200      5.89  42488808  24425488        24   1261292   2825380      9888     12844    861736
04:40:46 AM 323591780 389020784   2637200      0.67    857096  64962140  23750200      5.89  42489348  24426084       116   1262248   2825568      9888     12840    861736
04:40:51 AM 323593088 389022312   2635668      0.67    857096  64962300  23750200      5.89  42489816  24426528        12   1262996   2825632      9888     12840    861752
04:40:56 AM 323786872 389215884   2444264      0.62    857096  64962080   6624120      1.64  42489932  24205960       208   1042732   2823472      9760      9864    861656
04:41:01 AM 323787180 389216140   2443996      0.62    857096  64962028   6627192      1.64  42489936  24209432        12   1046264   2823484      9760      9860    861640
04:41:06 AM 323764300 389195676   2464200      0.62    857096  64964368   6627704      1.64  42489932  24211920       228   1046440   2823820      9760      9860    861624
04:41:11 AM 323762156 389195900   2463956      0.62    857096  64966652   6627704      1.64  42489932  24214212        60   1046444   2823924      9760      9860    861624
04:41:16 AM 323752892 389189728   2470800      0.63    857096  64969616   6627704      1.64  42489936  24217216       204   1046444   2823380      9760      9864    861560
04:41:21 AM 323440336 388878796   2779216      0.70    857096  64971164  53491752     13.26  42490236  24503204       664   1331372   2825972     10016     17656    861688
04:41:26 AM 323430172 388868684   2789704      0.71    857096  64971220  53493144     13.27  42490240  24503588       164   1331640   2825592     10000     17660    861640
04:41:31 AM 323430428 388869096   2789288      0.71    857096  64971380  53493144     13.27  42490240  24508896       184   1336840   2825592     10000     17660    861656
