Timestamp,CPU,CPU MHz,module,event
2024-01-22 15:14:21,24,1400.0,rigidbody,start
2024-01-22 15:14:21,25,2499.999,rigidbody,start
2024-01-22 15:14:21,26,2300.0,rigidbody,start
2024-01-22 15:14:21,27,800.0,rigidbody,start
2024-01-22 15:14:21,28,2499.999,rigidbody,start
2024-01-22 15:14:21,29,800.0,rigidbody,start
2024-01-22 15:14:21,30,800.0,rigidbody,start
2024-01-22 15:14:21,31,800.0,rigidbody,start
2024-01-22 15:14:26,0,2499.999,rigidbody,start
2024-01-22 15:14:26,1,2100.0,rigidbody,start
2024-01-22 15:14:26,2,2500.003,rigidbody,start
2024-01-22 15:14:26,3,2500.0,rigidbody,start
2024-01-22 15:14:26,4,2500.0,rigidbody,start
2024-01-22 15:14:26,5,2100.0,rigidbody,start
2024-01-22 15:14:26,6,800.0,rigidbody,start
2024-01-22 15:14:26,7,800.0,rigidbody,start
2024-01-22 15:14:26,8,2500.0,rigidbody,start
2024-01-22 15:14:26,9,2100.0,rigidbody,start
2024-01-22 15:14:26,10,800.0,rigidbody,start
2024-01-22 15:14:26,11,2499.999,rigidbody,start
2024-01-22 15:14:26,12,2500.0,rigidbody,start
2024-01-22 15:14:26,13,2500.0,rigidbody,start
2024-01-22 15:14:26,14,2100.0,rigidbody,start
2024-01-22 15:14:26,15,2500.0,rigidbody,start
2024-01-22 15:14:26,16,3200.0,rigidbody,start
2024-01-22 15:14:26,17,2499.999,rigidbody,start
2024-01-22 15:14:26,18,2500.0,rigidbody,start
2024-01-22 15:14:26,19,800.0,rigidbody,start
2024-01-22 15:14:26,20,800.0,rigidbody,start
2024-01-22 15:14:26,21,2500.0,rigidbody,start
2024-01-22 15:14:26,22,2499.999,rigidbody,start
2024-01-22 15:14:26,23,2500.0,rigidbody,start
2024-01-22 15:14:26,24,800.0,rigidbody,start
2024-01-22 15:14:26,25,2500.0,rigidbody,start
2024-01-22 15:14:26,26,2500.0,rigidbody,start
2024-01-22 15:14:26,27,3200.0,rigidbody,start
2024-01-22 15:14:26,28,800.0,rigidbody,start
2024-01-22 15:14:26,29,800.0,rigidbody,start
2024-01-22 15:14:26,30,2500.0,rigidbody,start
2024-01-22 15:14:26,31,800.0,rigidbody,start
2024-01-22 15:14:32,0,800.0,rigidbody,start
2024-01-22 15:14:32,1,800.0,rigidbody,start
2024-01-22 15:14:32,2,2500.0,rigidbody,start
2024-01-22 15:14:32,3,800.0,rigidbody,start
2024-01-22 15:14:32,4,2500.0,rigidbody,start
2024-01-22 15:14:32,5,800.0,rigidbody,start
2024-01-22 15:14:32,6,800.0,rigidbody,start
2024-01-22 15:14:32,7,2499.999,rigidbody,start
2024-01-22 15:14:32,8,2400.0,rigidbody,start
2024-01-22 15:14:32,9,800.0,rigidbody,start
2024-01-22 15:14:32,10,2454.506,rigidbody,start
2024-01-22 15:14:32,11,800.0,rigidbody,start
2024-01-22 15:14:32,12,2075.51,rigidbody,start
2024-01-22 15:14:32,13,2825.046,rigidbody,start
2024-01-22 15:14:32,14,2824.715,rigidbody,start
2024-01-22 15:14:32,15,2100.0,rigidbody,start
2024-01-22 15:14:32,16,1000.0,rigidbody,start
2024-01-22 15:14:32,17,1800.0,rigidbody,start
2024-01-22 15:14:32,18,800.0,rigidbody,start
2024-01-22 15:14:32,19,2500.0,rigidbody,start
2024-01-22 15:14:32,20,800.0,rigidbody,start
2024-01-22 15:14:32,21,800.0,rigidbody,start
2024-01-22 15:14:32,22,2499.999,rigidbody,start
2024-01-22 15:14:32,23,800.0,rigidbody,start
2024-01-22 15:14:32,24,2102.92,rigidbody,start
2024-01-22 15:14:32,25,800.0,rigidbody,start
2024-01-22 15:14:32,26,800.0,rigidbody,start
2024-01-22 15:14:32,27,2818.961,rigidbody,start
2024-01-22 15:14:32,28,2000.0,rigidbody,start
2024-01-22 15:14:32,29,800.0,rigidbody,start
2024-01-22 15:14:32,30,800.0,rigidbody,start
2024-01-22 15:14:32,31,1800.0,rigidbody,start
2024-01-22 15:14:37,0,800.0,rigidbody,start
2024-01-22 15:14:37,1,800.0,rigidbody,start
2024-01-22 15:14:37,2,2100.0,rigidbody,start
2024-01-22 15:14:37,3,800.0,rigidbody,start
2024-01-22 15:14:37,4,1300.0,rigidbody,start
2024-01-22 15:14:37,5,800.0,rigidbody,start
2024-01-22 15:14:37,6,800.0,rigidbody,start
2024-01-22 15:14:37,7,3200.0,rigidbody,start
2024-01-22 15:14:37,8,3200.0,rigidbody,start
2024-01-22 15:14:37,9,800.0,rigidbody,start
2024-01-22 15:14:37,10,1700.0,rigidbody,start
2024-01-22 15:14:37,11,2100.0,rigidbody,start
2024-01-22 15:14:37,12,2500.0,rigidbody,start
2024-01-22 15:14:37,13,2500.0,rigidbody,start
2024-01-22 15:14:37,14,2100.0,rigidbody,start
2024-01-22 15:14:37,15,800.0,rigidbody,start
2024-01-22 15:14:37,16,2571.648,rigidbody,start
2024-01-22 15:14:37,17,2571.518,rigidbody,start
2024-01-22 15:14:37,18,1900.0,rigidbody,start
2024-01-22 15:14:37,19,2571.316,rigidbody,start
2024-01-22 15:14:37,20,2292.526,rigidbody,start
2024-01-22 15:14:37,21,2571.11,rigidbody,start
2024-01-22 15:14:37,22,2577.253,rigidbody,start
2024-01-22 15:14:37,23,800.0,rigidbody,start
2024-01-22 15:14:37,24,800.0,rigidbody,start
2024-01-22 15:14:37,25,2500.0,rigidbody,start
2024-01-22 15:14:37,26,800.0,rigidbody,start
2024-01-22 15:14:37,27,2099.999,rigidbody,start
2024-01-22 15:14:37,28,800.0,rigidbody,start
2024-01-22 15:14:37,29,800.0,rigidbody,start
2024-01-22 15:14:37,30,800.0,rigidbody,start
2024-01-22 15:14:37,31,2500.0,rigidbody,start
2024-01-22 15:14:42,0,800.0,rigidbody,start
2024-01-22 15:14:42,1,3000.0,rigidbody,start
2024-01-22 15:14:42,2,3200.0,rigidbody,start
2024-01-22 15:14:42,3,2100.0,rigidbody,start
2024-01-22 15:14:42,4,2499.999,rigidbody,start
2024-01-22 15:14:42,5,2499.998,rigidbody,start
2024-01-22 15:14:42,6,2499.999,rigidbody,start
2024-01-22 15:14:42,7,2500.0,rigidbody,start
2024-01-22 15:14:42,8,2500.0,rigidbody,start
2024-01-22 15:14:42,9,2500.0,rigidbody,start
2024-01-22 15:14:42,10,2499.999,rigidbody,start
2024-01-22 15:14:42,11,2500.0,rigidbody,start
2024-01-22 15:14:42,12,2500.0,rigidbody,start
2024-01-22 15:14:42,13,2500.0,rigidbody,start
2024-01-22 15:14:42,14,800.0,rigidbody,start
2024-01-22 15:14:42,15,2467.772,rigidbody,start
2024-01-22 15:14:42,16,2499.999,rigidbody,start
2024-01-22 15:14:42,17,3100.0,rigidbody,start
2024-01-22 15:14:42,18,2500.0,rigidbody,start
2024-01-22 15:14:42,19,2500.0,rigidbody,start
2024-01-22 15:14:42,20,800.0,rigidbody,start
2024-01-22 15:14:42,21,2700.0,rigidbody,start
2024-01-22 15:14:42,22,800.0,rigidbody,start
2024-01-22 15:14:42,23,800.0,rigidbody,start
2024-01-22 15:14:42,24,2406.689,rigidbody,start
2024-01-22 15:14:42,25,800.0,rigidbody,start
2024-01-22 15:14:42,26,3100.0,rigidbody,start
2024-01-22 15:14:42,27,800.0,rigidbody,start
2024-01-22 15:14:42,28,800.0,rigidbody,start
2024-01-22 15:14:42,29,800.0,rigidbody,start
2024-01-22 15:14:42,30,2499.999,rigidbody,start
2024-01-22 15:14:42,31,2100.0,rigidbody,start
2024-01-22 15:14:47,0,2100.101,rigidbody,start
2024-01-22 15:14:47,1,800.0,rigidbody,start
2024-01-22 15:14:47,2,3100.0,rigidbody,start
2024-01-22 15:14:47,3,3200.0,rigidbody,start
2024-01-22 15:14:47,4,800.0,rigidbody,start
2024-01-22 15:14:47,5,2926.427,rigidbody,start
2024-01-22 15:14:47,6,800.0,rigidbody,start
2024-01-22 15:14:47,7,800.0,rigidbody,start
2024-01-22 15:14:47,8,800.0,rigidbody,start
2024-01-22 15:14:47,9,1200.0,rigidbody,start
2024-01-22 15:14:47,10,800.0,rigidbody,start
2024-01-22 15:14:47,11,2843.485,rigidbody,start
2024-01-22 15:14:47,12,800.0,rigidbody,start
2024-01-22 15:14:47,13,800.0,rigidbody,start
2024-01-22 15:14:47,14,800.0,rigidbody,start
2024-01-22 15:14:47,15,800.0,rigidbody,start
2024-01-22 15:14:47,16,800.0,rigidbody,start
2024-01-22 15:14:47,17,2919.297,rigidbody,start
2024-01-22 15:14:47,18,2517.093,rigidbody,start
2024-01-22 15:14:47,19,800.0,rigidbody,start
2024-01-22 15:14:47,20,800.0,rigidbody,start
2024-01-22 15:14:47,21,800.0,rigidbody,start
2024-01-22 15:14:47,22,2188.057,rigidbody,start
2024-01-22 15:14:47,23,2100.0,rigidbody,start
2024-01-22 15:14:47,24,800.0,rigidbody,start
2024-01-22 15:14:47,25,2000.0,rigidbody,start
2024-01-22 15:14:47,26,2836.534,rigidbody,start
2024-01-22 15:14:47,27,800.0,rigidbody,start
2024-01-22 15:14:47,28,3200.0,rigidbody,start
2024-01-22 15:14:47,29,2000.0,rigidbody,start
2024-01-22 15:14:47,30,1900.0,rigidbody,start
2024-01-22 15:14:47,31,2491.518,rigidbody,start
2024-01-22 15:14:52,0,2500.0,rigidbody,start
2024-01-22 15:14:52,1,800.0,rigidbody,start
2024-01-22 15:14:52,2,2499.999,rigidbody,start
2024-01-22 15:14:52,3,800.0,rigidbody,start
2024-01-22 15:14:52,4,2500.0,rigidbody,start
2024-01-22 15:14:52,5,2500.0,rigidbody,start
2024-01-22 15:14:52,6,2499.999,rigidbody,start
2024-01-22 15:14:52,7,2491.997,rigidbody,start
2024-01-22 15:14:52,8,2500.0,rigidbody,start
2024-01-22 15:14:52,9,2499.999,rigidbody,start
2024-01-22 15:14:52,10,2489.464,rigidbody,start
2024-01-22 15:14:52,11,2499.999,rigidbody,start
2024-01-22 15:14:52,12,2500.002,rigidbody,start
2024-01-22 15:14:52,13,800.0,rigidbody,start
2024-01-22 15:14:52,14,1400.0,rigidbody,start
2024-01-22 15:14:52,15,800.0,rigidbody,start
2024-01-22 15:14:52,16,2100.0,rigidbody,start
2024-01-22 15:14:52,17,2499.999,rigidbody,start
2024-01-22 15:14:52,18,800.0,rigidbody,start
2024-01-22 15:14:52,19,2499.999,rigidbody,start
2024-01-22 15:14:52,20,2100.0,rigidbody,start
2024-01-22 15:14:52,21,800.0,rigidbody,start
2024-01-22 15:14:52,22,800.0,rigidbody,start
2024-01-22 15:14:52,23,2100.0,rigidbody,start
2024-01-22 15:14:52,24,800.0,rigidbody,start
2024-01-22 15:14:52,25,800.0,rigidbody,start
2024-01-22 15:14:52,26,800.0,rigidbody,start
2024-01-22 15:14:52,27,2416.877,rigidbody,start
2024-01-22 15:14:52,28,2500.001,rigidbody,start
2024-01-22 15:14:52,29,2500.0,rigidbody,start
2024-01-22 15:14:52,30,2500.0,rigidbody,start
2024-01-22 15:14:52,31,2500.0,rigidbody,start
2024-01-22 15:14:57,0,2499.999,rigidbody,start
2024-01-22 15:14:57,1,2412.803,rigidbody,start
2024-01-22 15:14:57,2,2099.999,rigidbody,start
2024-01-22 15:14:57,3,800.0,rigidbody,start
2024-01-22 15:14:57,4,2545.771,rigidbody,start
2024-01-22 15:14:57,5,1969.242,rigidbody,start
2024-01-22 15:14:57,6,800.0,rigidbody,start
2024-01-22 15:14:57,7,1899.999,rigidbody,start
2024-01-22 15:14:57,8,800.0,rigidbody,start
2024-01-22 15:14:57,9,800.0,rigidbody,start
2024-01-22 15:14:57,10,800.0,rigidbody,start
2024-01-22 15:14:57,11,800.0,rigidbody,start
2024-01-22 15:14:57,12,800.0,rigidbody,start
2024-01-22 15:14:57,13,800.0,rigidbody,start
2024-01-22 15:14:57,14,2500.001,rigidbody,start
2024-01-22 15:14:57,15,800.0,rigidbody,start
2024-01-22 15:14:57,16,800.0,rigidbody,start
2024-01-22 15:14:57,17,800.0,rigidbody,start
2024-01-22 15:14:57,18,800.0,rigidbody,start
2024-01-22 15:14:57,19,2100.0,rigidbody,start
2024-01-22 15:14:57,20,1500.0,rigidbody,start
2024-01-22 15:14:57,21,800.0,rigidbody,start
2024-01-22 15:14:57,22,2099.999,rigidbody,start
2024-01-22 15:14:57,23,800.0,rigidbody,start
2024-01-22 15:14:57,24,800.0,rigidbody,start
2024-01-22 15:14:57,25,2100.0,rigidbody,start
2024-01-22 15:14:57,26,2499.999,rigidbody,start
2024-01-22 15:14:57,27,2499.999,rigidbody,start
2024-01-22 15:14:57,28,2500.0,rigidbody,start
2024-01-22 15:14:57,29,2500.0,rigidbody,start
2024-01-22 15:14:57,30,800.0,rigidbody,start
2024-01-22 15:14:57,31,2499.999,rigidbody,start
2024-01-22 15:15:02,0,800.0,rigidbody,start
2024-01-22 15:15:02,1,800.0,rigidbody,start
2024-01-22 15:15:02,2,2353.349,rigidbody,start
2024-01-22 15:15:02,3,800.0,rigidbody,start
2024-01-22 15:15:02,4,800.0,rigidbody,start
2024-01-22 15:15:02,5,2500.0,rigidbody,start
2024-01-22 15:15:02,6,2499.999,rigidbody,start
2024-01-22 15:15:02,7,2500.0,rigidbody,start
2024-01-22 15:15:02,8,2499.999,rigidbody,start
2024-01-22 15:15:02,9,2499.999,rigidbody,start
2024-01-22 15:15:02,10,1400.0,rigidbody,start
2024-01-22 15:15:02,11,800.0,rigidbody,start
2024-01-22 15:15:02,12,3200.0,rigidbody,start
2024-01-22 15:15:02,13,2499.999,rigidbody,start
2024-01-22 15:15:02,14,2500.0,rigidbody,start
2024-01-22 15:15:02,15,1200.0,rigidbody,start
2024-01-22 15:15:02,16,2500.0,rigidbody,start
2024-01-22 15:15:02,17,2499.999,rigidbody,start
2024-01-22 15:15:02,18,1486.261,rigidbody,start
2024-01-22 15:15:02,19,2499.999,rigidbody,start
2024-01-22 15:15:02,20,2500.0,rigidbody,start
2024-01-22 15:15:02,21,800.0,rigidbody,start
2024-01-22 15:15:02,22,800.0,rigidbody,start
2024-01-22 15:15:02,23,800.0,rigidbody,start
2024-01-22 15:15:02,24,2100.0,rigidbody,start
2024-01-22 15:15:02,25,800.0,rigidbody,start
2024-01-22 15:15:02,26,800.0,rigidbody,start
2024-01-22 15:15:02,27,2500.0,rigidbody,start
2024-01-22 15:15:02,28,2500.0,rigidbody,start
2024-01-22 15:15:02,29,1000.0,rigidbody,start
2024-01-22 15:15:02,30,800.0,rigidbody,start
2024-01-22 15:15:02,31,800.0,rigidbody,start
2024-01-22 15:15:07,0,800.0,rigidbody,start
2024-01-22 15:15:07,1,3000.0,rigidbody,start
2024-01-22 15:15:07,2,2100.0,rigidbody,start
2024-01-22 15:15:07,3,800.0,rigidbody,start
2024-01-22 15:15:07,4,800.0,rigidbody,start
2024-01-22 15:15:07,5,2500.0,rigidbody,start
2024-01-22 15:15:07,6,2100.0,rigidbody,start
2024-01-22 15:15:07,7,800.0,rigidbody,start
2024-01-22 15:15:07,8,3000.0,rigidbody,start
2024-01-22 15:15:07,9,800.0,rigidbody,start
2024-01-22 15:15:07,10,2649.25,rigidbody,start
2024-01-22 15:15:07,11,2648.851,rigidbody,start
2024-01-22 15:15:07,12,2000.0,rigidbody,start
2024-01-22 15:15:07,13,2648.408,rigidbody,start
2024-01-22 15:15:07,14,2648.243,rigidbody,start
2024-01-22 15:15:07,15,1300.0,rigidbody,start
2024-01-22 15:15:07,16,2499.999,rigidbody,start
2024-01-22 15:15:07,17,2248.006,rigidbody,start
2024-01-22 15:15:07,18,800.0,rigidbody,start
2024-01-22 15:15:07,19,2500.0,rigidbody,start
2024-01-22 15:15:07,20,2461.01,rigidbody,start
2024-01-22 15:15:07,21,800.0,rigidbody,start
2024-01-22 15:15:07,22,800.0,rigidbody,start
2024-01-22 15:15:07,23,2499.999,rigidbody,start
2024-01-22 15:15:07,24,1900.0,rigidbody,start
2024-01-22 15:15:07,25,2400.0,rigidbody,start
2024-01-22 15:15:07,26,800.0,rigidbody,start
2024-01-22 15:15:07,27,3200.0,rigidbody,start
2024-01-22 15:15:07,28,800.0,rigidbody,start
2024-01-22 15:15:07,29,800.0,rigidbody,start
2024-01-22 15:15:07,30,800.0,rigidbody,start
2024-01-22 15:15:07,31,800.0,rigidbody,start
2024-01-22 15:15:12,0,1800.0,rigidbody,start
2024-01-22 15:15:12,1,2841.813,rigidbody,start
2024-01-22 15:15:12,2,800.0,rigidbody,start
2024-01-22 15:15:12,3,2840.222,rigidbody,start
2024-01-22 15:15:12,4,2100.0,rigidbody,start
2024-01-22 15:15:12,5,800.0,rigidbody,start
2024-01-22 15:15:12,6,1541.349,rigidbody,start
2024-01-22 15:15:12,7,800.0,rigidbody,start
2024-01-22 15:15:12,8,2839.178,rigidbody,start
2024-01-22 15:15:12,9,1996.748,rigidbody,start
2024-01-22 15:15:12,10,800.0,rigidbody,start
2024-01-22 15:15:12,11,800.0,rigidbody,start
2024-01-22 15:15:12,12,2100.0,rigidbody,start
2024-01-22 15:15:12,13,1842.871,rigidbody,start
2024-01-22 15:15:12,14,2836.197,rigidbody,start
2024-01-22 15:15:12,15,2100.0,rigidbody,start
2024-01-22 15:15:12,16,800.0,rigidbody,start
2024-01-22 15:15:12,17,800.0,rigidbody,start
2024-01-22 15:15:12,18,2832.701,rigidbody,start
2024-01-22 15:15:12,19,800.0,rigidbody,start
2024-01-22 15:15:12,20,800.0,rigidbody,start
2024-01-22 15:15:12,21,800.0,rigidbody,start
2024-01-22 15:15:12,22,800.0,rigidbody,start
2024-01-22 15:15:12,23,800.0,rigidbody,start
2024-01-22 15:15:12,24,800.0,rigidbody,start
2024-01-22 15:15:12,25,800.0,rigidbody,start
2024-01-22 15:15:12,26,3200.0,rigidbody,start
2024-01-22 15:15:12,27,3200.0,rigidbody,start
2024-01-22 15:15:12,28,800.0,rigidbody,start
2024-01-22 15:15:12,29,800.0,rigidbody,start
2024-01-22 15:15:12,30,800.0,rigidbody,start
2024-01-22 15:15:12,31,800.0,rigidbody,start
2024-01-22 15:15:17,0,800.0,rigidbody,start
2024-01-22 15:15:17,1,2000.0,rigidbody,start
2024-01-22 15:15:17,2,2099.999,rigidbody,start
2024-01-22 15:15:17,3,800.0,rigidbody,start
2024-01-22 15:15:17,4,1765.998,rigidbody,start
2024-01-22 15:15:17,5,2634.544,rigidbody,start
2024-01-22 15:15:17,6,918.772,rigidbody,start
2024-01-22 15:15:17,7,900.0,rigidbody,start
2024-01-22 15:15:17,8,800.0,rigidbody,start
2024-01-22 15:15:17,9,3200.0,rigidbody,start
2024-01-22 15:15:17,10,800.0,rigidbody,start
2024-01-22 15:15:17,11,2770.457,rigidbody,start
2024-01-22 15:15:17,12,2100.0,rigidbody,start
2024-01-22 15:15:17,13,800.0,rigidbody,start
2024-01-22 15:15:17,14,800.0,rigidbody,start
2024-01-22 15:15:17,15,2768.591,rigidbody,start
2024-01-22 15:15:17,16,800.0,rigidbody,start
2024-01-22 15:15:17,17,800.0,rigidbody,start
2024-01-22 15:15:17,18,800.0,rigidbody,start
2024-01-22 15:15:17,19,2100.0,rigidbody,start
2024-01-22 15:15:17,20,800.0,rigidbody,start
2024-01-22 15:15:17,21,800.0,rigidbody,start
2024-01-22 15:15:17,22,800.0,rigidbody,start
2024-01-22 15:15:17,23,2099.999,rigidbody,start
2024-01-22 15:15:17,24,800.0,rigidbody,start
2024-01-22 15:15:17,25,800.0,rigidbody,start
2024-01-22 15:15:17,26,2100.0,rigidbody,start
2024-01-22 15:15:17,27,3200.0,rigidbody,start
2024-01-22 15:15:17,28,2000.0,rigidbody,start
2024-01-22 15:15:17,29,2762.65,rigidbody,start
2024-01-22 15:15:17,30,2100.0,rigidbody,start
2024-01-22 15:15:17,31,800.0,rigidbody,start
2024-01-22 15:15:22,0,800.0,rigidbody,start
2024-01-22 15:15:22,1,2499.999,rigidbody,start
2024-01-22 15:15:22,2,2100.0,rigidbody,start
2024-01-22 15:15:22,3,800.0,rigidbody,start
2024-01-22 15:15:22,4,800.0,rigidbody,start
2024-01-22 15:15:22,5,3200.0,rigidbody,start
2024-01-22 15:15:22,6,800.0,rigidbody,start
2024-01-22 15:15:22,7,800.0,rigidbody,start
2024-01-22 15:15:22,8,2931.712,rigidbody,start
2024-01-22 15:15:22,9,800.0,rigidbody,start
2024-01-22 15:15:22,10,2300.0,rigidbody,start
2024-01-22 15:15:22,11,800.0,rigidbody,start
2024-01-22 15:15:22,12,969.276,rigidbody,start
2024-01-22 15:15:22,13,800.0,rigidbody,start
2024-01-22 15:15:22,14,800.0,rigidbody,start
2024-01-22 15:15:22,15,1000.0,rigidbody,start
2024-01-22 15:15:22,16,2500.0,rigidbody,start
2024-01-22 15:15:22,17,1000.0,rigidbody,start
2024-01-22 15:15:22,18,800.0,rigidbody,start
2024-01-22 15:15:22,19,800.0,rigidbody,start
2024-01-22 15:15:22,20,2500.0,rigidbody,start
2024-01-22 15:15:22,21,800.0,rigidbody,start
2024-01-22 15:15:22,22,2500.0,rigidbody,start
2024-01-22 15:15:22,23,2500.0,rigidbody,start
2024-01-22 15:15:22,24,3200.0,rigidbody,start
2024-01-22 15:15:22,25,2300.0,rigidbody,start
2024-01-22 15:15:22,26,800.0,rigidbody,start
2024-01-22 15:15:22,27,800.0,rigidbody,start
2024-01-22 15:15:22,28,800.0,rigidbody,start
2024-01-22 15:15:22,29,800.0,rigidbody,start
2024-01-22 15:15:22,30,1992.462,rigidbody,start
2024-01-22 15:15:22,31,2100.0,rigidbody,start
2024-01-22 15:15:27,0,2499.999,rigidbody,start
2024-01-22 15:15:27,1,2499.999,rigidbody,start
2024-01-22 15:15:27,2,2499.999,rigidbody,start
2024-01-22 15:15:27,3,2000.0,rigidbody,start
2024-01-22 15:15:27,4,800.0,rigidbody,start
2024-01-22 15:15:27,5,1778.473,rigidbody,start
2024-01-22 15:15:27,6,2500.0,rigidbody,start
2024-01-22 15:15:27,7,2100.0,rigidbody,start
2024-01-22 15:15:27,8,3200.0,rigidbody,start
2024-01-22 15:15:27,9,2000.0,rigidbody,start
2024-01-22 15:15:27,10,1800.0,rigidbody,start
2024-01-22 15:15:27,11,2500.002,rigidbody,start
2024-01-22 15:15:27,12,2499.999,rigidbody,start
2024-01-22 15:15:27,13,2499.999,rigidbody,start
2024-01-22 15:15:27,14,800.0,rigidbody,start
2024-01-22 15:15:27,15,800.0,rigidbody,start
2024-01-22 15:15:27,16,800.0,rigidbody,start
2024-01-22 15:15:27,17,800.0,rigidbody,start
2024-01-22 15:15:27,18,800.0,rigidbody,start
2024-01-22 15:15:27,19,800.0,rigidbody,start
2024-01-22 15:15:27,20,2500.0,rigidbody,start
2024-01-22 15:15:27,21,800.0,rigidbody,start
2024-01-22 15:15:27,22,800.0,rigidbody,start
2024-01-22 15:15:27,23,800.0,rigidbody,start
2024-01-22 15:15:27,24,800.0,rigidbody,start
2024-01-22 15:15:27,25,2499.999,rigidbody,start
2024-01-22 15:15:27,26,2000.0,rigidbody,start
2024-01-22 15:15:27,27,800.0,rigidbody,start
2024-01-22 15:15:27,28,800.0,rigidbody,start
2024-01-22 15:15:27,29,800.0,rigidbody,start
2024-01-22 15:15:27,30,2100.0,rigidbody,start
2024-01-22 15:15:27,31,2499.999,rigidbody,start
2024-01-22 15:15:32,0,800.0,rigidbody,start
2024-01-22 15:15:32,1,800.0,rigidbody,start
2024-01-22 15:15:32,2,2499.999,rigidbody,start
2024-01-22 15:15:32,3,2499.999,rigidbody,start
2024-01-22 15:15:32,4,800.0,rigidbody,start
2024-01-22 15:15:32,5,2500.0,rigidbody,start
2024-01-22 15:15:32,6,2500.0,rigidbody,start
2024-01-22 15:15:32,7,800.0,rigidbody,start
2024-01-22 15:15:32,8,2731.197,rigidbody,start
2024-01-22 15:15:32,9,2730.782,rigidbody,start
2024-01-22 15:15:32,10,2730.538,rigidbody,start
2024-01-22 15:15:32,11,3000.0,rigidbody,start
2024-01-22 15:15:32,12,1952.298,rigidbody,start
2024-01-22 15:15:32,13,2729.461,rigidbody,start
2024-01-22 15:15:32,14,2400.0,rigidbody,start
2024-01-22 15:15:32,15,2800.0,rigidbody,start
2024-01-22 15:15:32,16,2500.0,rigidbody,start
2024-01-22 15:15:32,17,2100.0,rigidbody,start
2024-01-22 15:15:32,18,800.0,rigidbody,start
2024-01-22 15:15:32,19,800.0,rigidbody,start
2024-01-22 15:15:32,20,800.0,rigidbody,start
2024-01-22 15:15:32,21,800.0,rigidbody,start
2024-01-22 15:15:32,22,800.0,rigidbody,start
2024-01-22 15:15:32,23,800.0,rigidbody,start
2024-01-22 15:15:32,24,800.0,rigidbody,start
2024-01-22 15:15:32,25,3200.0,rigidbody,start
2024-01-22 15:15:32,26,1300.0,rigidbody,start
2024-01-22 15:15:32,27,800.0,rigidbody,start
2024-01-22 15:15:32,28,800.0,rigidbody,start
2024-01-22 15:15:32,29,800.0,rigidbody,start
2024-01-22 15:15:32,30,800.0,rigidbody,start
2024-01-22 15:15:32,31,800.0,rigidbody,start
2024-01-22 15:15:37,0,2100.0,rigidbody,start
2024-01-22 15:15:37,1,800.0,rigidbody,start
2024-01-22 15:15:37,2,2100.0,rigidbody,start
2024-01-22 15:15:37,3,1671.438,rigidbody,start
2024-01-22 15:15:37,4,1684.719,rigidbody,start
2024-01-22 15:15:37,5,1100.0,rigidbody,start
2024-01-22 15:15:37,6,2836.047,rigidbody,start
2024-01-22 15:15:37,7,800.0,rigidbody,start
2024-01-22 15:15:37,8,1000.0,rigidbody,start
2024-01-22 15:15:37,9,800.0,rigidbody,start
2024-01-22 15:15:37,10,3200.0,rigidbody,start
2024-01-22 15:15:37,11,800.0,rigidbody,start
2024-01-22 15:15:37,12,2100.0,rigidbody,start
2024-01-22 15:15:37,13,2100.0,rigidbody,start
2024-01-22 15:15:37,14,2100.0,rigidbody,start
2024-01-22 15:15:37,15,2822.785,rigidbody,start
2024-01-22 15:15:37,16,3200.0,rigidbody,start
2024-01-22 15:15:37,17,2100.0,rigidbody,start
2024-01-22 15:15:37,18,800.0,rigidbody,start
2024-01-22 15:15:37,19,800.0,rigidbody,start
2024-01-22 15:15:37,20,800.0,rigidbody,start
2024-01-22 15:15:37,21,800.0,rigidbody,start
2024-01-22 15:15:37,22,800.0,rigidbody,start
2024-01-22 15:15:37,23,800.0,rigidbody,start
2024-01-22 15:15:37,24,800.0,rigidbody,start
2024-01-22 15:15:37,25,800.0,rigidbody,start
2024-01-22 15:15:37,26,800.0,rigidbody,start
2024-01-22 15:15:37,27,2817.245,rigidbody,start
2024-01-22 15:15:37,28,800.0,rigidbody,start
2024-01-22 15:15:37,29,1400.0,rigidbody,start
2024-01-22 15:15:37,30,800.0,rigidbody,start
2024-01-22 15:15:37,31,800.0,rigidbody,start
2024-01-22 15:15:42,0,2100.0,rigidbody,start
2024-01-22 15:15:42,1,800.0,rigidbody,start
2024-01-22 15:15:42,2,2500.0,rigidbody,start
2024-01-22 15:15:42,3,800.0,rigidbody,start
2024-01-22 15:15:42,4,2500.0,rigidbody,start
2024-01-22 15:15:42,5,800.0,rigidbody,start
2024-01-22 15:15:42,6,2499.999,rigidbody,start
2024-01-22 15:15:42,7,800.0,rigidbody,start
2024-01-22 15:15:42,8,800.0,rigidbody,start
2024-01-22 15:15:42,9,800.0,rigidbody,start
2024-01-22 15:15:42,10,800.0,rigidbody,start
2024-01-22 15:15:42,11,800.0,rigidbody,start
2024-01-22 15:15:42,12,1461.363,rigidbody,start
2024-01-22 15:15:42,13,2499.999,rigidbody,start
2024-01-22 15:15:42,14,2500.0,rigidbody,start
2024-01-22 15:15:42,15,2200.0,rigidbody,start
2024-01-22 15:15:42,16,800.0,rigidbody,start
2024-01-22 15:15:42,17,2500.0,rigidbody,start
2024-01-22 15:15:42,18,800.0,rigidbody,start
