Linux 5.15.0-87-generic (gl6) 	02/01/2024 	_x86_64_	(32 CPU)

06:14:15 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
08:58:50 AM  43695912 388175360   2659648      0.67   3996900 330383952 189381712     46.96 156048668 179675716      8372   1372792  14122728      9376     33220    296108
08:58:55 AM  43712384 388193780   2641252      0.67   3996900 330385856 192086784     47.63 156048784 179680016      9124   1374028  14122748      9360     33408    296044
08:59:00 AM  43725676 388208476   2626784      0.67   3996900 330387264 189685168     47.04 156048860 179666496      9020   1359768  14122516      9344     32908    296060
08:59:05 AM  43730516 388215160   2620592      0.66   3996900 330389072 192705464     47.79 156048968 179688844      9796   1380288  14122060      9360     33524    296044
08:59:10 AM  43723048 388208592   2626908      0.67   3996900 330389980 192392324     47.71 156049144 179676688      8892   1366968  14122304      9392     33212    296012
08:59:15 AM  43708512 388196500   2639332      0.67   3996900 330392384 192600900     47.76 156049264 179689128     10252   1377564  14122012      9376     33360    296028
08:59:20 AM  43752268 388242000   2593548      0.66   3996900 330394064 178960144     44.38 156049364 179582412      8528   1269212  14122360      9360     31992    296044
08:59:25 AM  43677196 388169408   2666268      0.68   3996900 330396512 192293424     47.69 156049640 179684872      8680   1369672  14122264      9360     33068    296012
08:59:30 AM  43679432 388172512   2663232      0.67   3996900 330397408 192599348     47.76 156049764 179690588      8884   1374700  14122168      9376     33368    296012
08:59:35 AM  43699428 388194524   2641212      0.67   3996900 330399364 181743116     45.07 156049812 179626512      8876   1308428  14122236      9360     32256    296012
08:59:40 AM  43680324 388177044   2658232      0.67   3996900 330400988 185679144     46.05 156049992 179658600      8648   1339224  14122696      9376     32792    296044
08:59:45 AM  43708240 388206284   2629132      0.67   3996900 330402280 188591452     46.77 156050132 179661192      9040   1340476  14122588      9360     32872    296060
08:59:50 AM  43694692 388195392   2639492      0.67   3996900 330404884 188898404     46.84 156050248 179662612      9560   1339436  14123172      9360     32912    296028
08:59:55 AM  43772484 388274808   2559816      0.65   3996900 330406400 172856216     42.87 156050348 179567220      7032   1242544  14123540      9344     30920    296028
09:00:00 AM  43678452 388181488   2652896      0.67   3996900 330407032 189369972     46.96 156050564 179677400      8032   1352504  14123860      9376     33004    296044
09:00:05 AM  43704440 388187832   2646644      0.67   3996900 330387348 183746792     45.57 156050632 179659440      7780   1354436  14123808      9360     32368    296060
09:00:10 AM  43817124 388282516   2552080      0.65   3996900 330369268 182139436     45.17 156050784 179572764      8064   1285744  14123768      9376     32332    296076
09:00:15 AM  43738396 388204344   2630232      0.67   3996900 330369792 192709424     47.79 156050892 179665124      8768   1377664  14123820      9376     33464    296076
09:00:20 AM  43737952 388206480   2628536      0.67   3996900 330372372 188491880     46.74 156051016 179629536      8992   1339552  14123380      9376     33188    296076
09:00:25 AM  43745648 388214960   2620244      0.66   3996900 330373092 192702804     47.79 156051172 179661536      8172   1371036  14123256      9376     33488    296124
09:00:30 AM  43789132 388260320   2575260      0.65   3996900 330374876 192906812     47.84 156051280 179665600      8024   1373552  14122972      9392     33452    296108
09:00:35 AM  43768068 388241540   2594048      0.66   3996900 330377192 189007056     46.87 156051420 179639264      8236   1345096  14122932      9392     32968    296076
09:00:40 AM  43813700 388289276   2546528      0.64   3996900 330379504 181102088     44.91 156051540 179577336      7804   1280908  14122508      9360     31784    296012
09:00:45 AM  43790168 388267072   2568788      0.65   3996900 330380812 188899148     46.84 156051784 179636040      8368   1339000  14122472      9392     32844    296060
09:00:50 AM  43725836 388203780   2632312      0.67   3996900 330381856 189584460     47.01 156051856 179669972      8936   1371056  14122236      9376     32908    296092
09:00:55 AM  43727436 388206568   2629800      0.67   3996900 330383040 189782328     47.06 156051992 179656496      8548   1356796  14121964      9376     32724    296076
09:01:00 AM  43711468 388191976   2644332      0.67   3996900 330384360 192604828     47.76 156052064 179679628      8716   1378604  14122080      9392     33484    296092
09:01:05 AM  43763000 388245540   2590420      0.66   3996900 330386388 186083056     46.15 156052212 179623736      7624   1320868  14122432      9376     32744    296076
09:01:10 AM  43777060 388260808   2575132      0.65   3996900 330387604 187758352     46.56 156052356 179619004      7256   1315348  14122444      9376     32844    296092
09:01:15 AM  43675060 388160872   2675080      0.68   3996900 330389596 189206552     46.92 156052528 179678548      7828   1372736  14122504      9376     33040    296092
09:01:20 AM  43689216 388177424   2657568      0.67   3996900 330392020 188999400     46.87 156052716 179645944      8388   1338048  14123436      9392     32992    296108
09:01:25 AM  43657140 388146272   2688656      0.68   3996900 330392868 189268664     46.94 156052796 179678376      8728   1369876  14123576      9408     33064    296092
09:01:30 AM  43698620 388188808   2646516      0.67   3996900 330393904 192598600     47.76 156052912 179678476      8768   1368524  14123200      9392     33424    296076
09:01:35 AM  43670480 388162728   2672544      0.68   3996900 330395964 189056096     46.88 156052972 179670788       260   1339984  14123252      9440     33352    296108
09:01:40 AM  43705096 388197976   2637340      0.67   3996900 330396596 189779892     47.06 156053032 179671000      1580   1358940  14123208      9440     33004    296124
09:01:45 AM  43741792 388236896   2598236      0.66   3996900 330398856 192768048     47.80 156053264 179678028      3664   1363976  14123356      9424     33804    296156
09:01:50 AM  43759560 388257612   2577352      0.65   3996900 330401576 185006056     45.88 156053464 179632488      5388   1315700  14123752      9424     32336    296092
09:01:55 AM  43705476 388204432   2630504      0.67   3996900 330402484 192700040     47.79 156053624 179687040      6856   1369652  14123776      9424     32992    296124
09:02:00 AM  43731376 388232128   2602304      0.66   3996900 330404184 192497672     47.74 156053792 179690152      8576   1371428  14124376      9440     33388    296124
09:02:05 AM  43724740 388226784   2607648      0.66   3996900 330405440 190641588     47.28 156053860 179694228       644   1373716  14124412      9440     33220    296076
09:02:10 AM  43766872 388269656   2564888      0.65   3996900 330406180 189582096     47.01 156053900 179681576      1368   1360780  14124300      9456     33100    296108
09:02:15 AM  43780792 388287056   2546928      0.65   3996900 330409696 188492468     46.74 156054128 179663384      3628   1339616  14124824      9440     32908    296124
09:02:20 AM  43728936 388236820   2597652      0.66   3996900 330411256 188392196     46.72 156054276 179667696      4768   1343148  14124396      9440     32800    296092
09:02:25 AM  43688360 388198628   2636172      0.67   3996900 330413644 192087864     47.64 156054464 179698308      7060   1370744  14124064      9424     33180    296060
09:02:30 AM  43694180 388205556   2629404      0.67   3996900 330414644 189882264     47.09 156054624 179681372      7880   1352844  14124012      9424     32792    296044
09:02:35 AM  43663568 388176080   2658708      0.67   3996900 330415748 192503116     47.74 156054732 179706244      1376   1376916  14124216      9440     33420    296092
09:02:40 AM  43683524 388197248   2636892      0.67   3996900 330416960 189265168     46.94 156054812 179675264      2156   1344664  14124864      9424     32740    296124
09:02:45 AM  43656224 388172456   2661716      0.67   3996900 330419436 189380748     46.96 156054908 179695216      4544   1361752  14124864      9424     32944    296108
09:02:50 AM  43657280 388174064   2659580      0.67   3996900 330419988 192600848     47.76 156055040 179711428      5316   1378056  14125392      9440     33276    296124
09:02:55 AM  43699216 388187184   2646944      0.67   3996612 330391440 189582564     47.01 156055220 179663840      7268   1359368  14124928      9424     32864    296188
09:03:00 AM  43728036 388218064   2616784      0.66   3996612 330393496 192705248     47.79 156055384 179679220      8672   1372924  14124212      9440     33304    296172
09:03:05 AM  43790604 388233060   2602376      0.66   3996396 330346264 189379536     46.96 156055532 179633372      8708   1374560  14123500      9456     33348    296156
09:03:10 AM  43758236 388178656   2656984      0.67   3996396 330324432 189784624     47.06 156055708 179605832      9240   1368712  14123092      9440     33096    296140
09:03:15 AM  43801104 388222788   2613128      0.66   3996396 330325664 189784244     47.06 156055848 179594116      8456   1356308  14122848      9456     33028    296172
09:03:20 AM  43786060 388209604   2626532      0.67   3996396 330327532 192397232     47.71 156055916 179618876      9984   1379280  14122620      9424     33508    296156
09:03:25 AM  43743612 388167628   2668504      0.68   3996396 330327996 192600532     47.76 156055968 179620332       964   1380224  14122632      9424     33464    296188
09:03:30 AM  43760376 388186524   2649864      0.67   3996396 330330128 186056668     46.14 156056104 179586648      2776   1344520  14122376      9408     33084    296204
09:03:35 AM  43832648 388259748   2576516      0.65   3996396 330331088 185170316     45.92 156056212 179567780      3676   1324972  14122492      9392     32240    296172
09:03:40 AM  43744560 388173608   2662608      0.67   3996396 330332964 189990832     47.12 156056428 179617548      5388   1372972  14122612      9424     33332    296220
09:03:45 AM  43766624 388197892   2638200      0.67   3996396 330335332 189792788     47.07 156056628 179610476      7356   1363876  14122588      9408     33004    296156
09:03:50 AM  43711960 388144500   2691196      0.68   3996396 330336584 192601916     47.76 156056764 179624880      8180   1377172  14123004      9424     33408    296156
09:03:55 AM  43763884 388197828   2637716      0.67   3996396 330337988 189410148     46.97 156056808 179589156      8784   1340416  14123156      9424     33468    296124
09:04:00 AM  43722708 388157632   2677504      0.68   3996396 330338976 192085280     47.63 156056896 179618260       988   1368228  14123556      9424     33208    296124
09:04:05 AM  43786820 388224672   2610100      0.66   3996396 330341932 185002504     45.88 156057028 179560792      2416   1307920  14123892      9408     32260    296172
09:04:10 AM  43799036 388237836   2596008      0.66   3996396 330342812 183471524     45.50 156057180 179567388      3768   1313680  14124888      9408     32512    296140
09:04:15 AM  43759612 388202132   2631996      0.67   3996396 330346500 184808076     45.83 156057424 179574440      6752   1317584  14124636      9440     32376    296156
09:04:20 AM  43724600 388167532   2666612      0.68   3996396 330346976 189269208     46.94 156057572 179628496      8112   1371220  14124556      9440     33024    296076
09:04:25 AM  43744052 388187984   2646580      0.67   3996396 330347976 192293844     47.69 156057668 179636348      8888   1377864  14124136      9440     33444    296060
09:04:30 AM  43773672 388220880   2613912      0.66   3996396 330351288 185794200     46.07 156057720 179616444      2940   1355044  14123872      9440     32400    296108
09:04:35 AM  43772484 388220028   2615072      0.66   3996396 330351624 188603880     46.77 156057896 179610484      3368   1348744  14123564      9440     32956    296140
09:04:40 AM  43711040 388138240   2696548      0.68   3996396 330331288 192295360     47.69 156057980 179618464      3732   1377236  14123868      9440     33176    296140
09:04:45 AM  43793264 388224064   2611008      0.66   3996396 330334888 185789800     46.07 156058072 179576964      5984   1332128  14123584      9408     32324    296172
09:04:50 AM  43738216 388148636   2686676      0.68   3996396 330314540 192189600     47.66 156058316 179591312      7176   1368568  14123312      9424     33168    296156
09:04:55 AM  43739444 388130780   2704912      0.69   3996396 330295440 192298360     47.69 156058488 179581808      8528   1377064  14122948      9440     33388    296092
09:05:00 AM  43804276 388197544   2637648      0.67   3996396 330297380 189786932     47.06 156058620 179562260      8436   1356116  14123440      9440     32960    296084
09:05:05 AM  43824592 388218956   2616456      0.66   3996396 330298452 189283160     46.94 156058848 179573388      8372   1365736  14123244      9488     33328    296196
09:05:10 AM  43825100 388221204   2614104      0.66   3996396 330300176 192395640     47.71 156058984 179583484      8880   1374492  14123364      9472     33496    296228
09:05:15 AM  43805908 388204104   2631204      0.67   3996396 330302348 192611452     47.77 156059092 179595264      9480   1383952  14123284      9472     33568    296228
09:05:20 AM  43806940 388207612   2627928      0.67   3996396 330304804 192605736     47.76 156059356 179589220      8124   1375596  14123072      9456     33184    296228
09:05:25 AM  43848712 388251788   2583796      0.65   3996396 330307196 188808252     46.82 156059524 179565656     10132   1349924  14123040      9472     33068    296292
09:05:30 AM  43868672 388273212   2562072      0.65   3996396 330308632 183013100     45.38 156059612 179528780      8372   1311672  14123368      9456     32120    296244
09:05:35 AM  43811200 388217188   2617840      0.66   3996396 330310044 188713156     46.80 156059752 179569756      9632   1352020  14123660      9440     33120    296260
09:05:40 AM  43776856 388184160   2651636      0.67   3996396 330311448 190109468     47.14 156059868 179603312      8384   1383656  14122804      9408     32748    296276
09:05:45 AM  43823552 388232028   2603344      0.66   3996396 330312564 185588928     46.02 156059972 179552056      9520   1331684  14123284      9408     32420    296276
09:05:50 AM  43798680 388209064   2626312      0.67   3996396 330314572 189696132     47.04 156060164 179592608      9604   1369840  14123180      9440     33376    296292
09:05:55 AM  43792276 388205456   2630052      0.67   3996396 330317364 188287944     46.69 156060280 179565852      9184   1340912  14123052      9424     32936    296244
09:06:00 AM  43745432 388158976   2676820      0.68   3996396 330317728 192497212     47.74 156060412 179601200      8740   1375764  14122764      9440     33528    296228
09:06:05 AM  43785664 388202788   2633248      0.67   3996396 330321308 182601384     45.28 156060628 179537352      7812   1308820  14122524      9408     32584    296212
09:06:10 AM  43849532 388266972   2568872      0.65   3996396 330321628 185470284     45.99 156060752 179561048      9060   1332136  14122712      9392     32708    296156
09:06:15 AM  43816424 388234900   2600364      0.66   3996396 330322628 191978336     47.61 156060860 179600332      9240   1370188  14123328      9408     33372    296140
09:06:20 AM  43808160 388228100   2607720      0.66   3996396 330324060 189371736     46.96 156060940 179583860      1988   1352844  14122804      9440     33072    296188
09:06:25 AM  43786976 388209184   2626804      0.67   3996396 330326296 192186488     47.66 156061124 179600460      3468   1367356  14122668      9408     32968    296156
09:06:30 AM  43825592 388248648   2587620      0.66   3996396 330327144 192291868     47.69 156061212 179608588      4356   1374792  14122388      9424     33412    296156
09:06:35 AM  43838632 388263432   2573372      0.65   3996396 330328900 186968224     46.37 156061356 179583572      5560   1348072  14121840      9408     33104    296204
09:06:40 AM  43775344 388203196   2633372      0.67   3996396 330331920 186556036     46.26 156061512 179601580      8240   1345476  14122108      9440     32984    296188
09:06:45 AM  43751672 388180548   2656360      0.67   3996396 330332948 189372424     46.96 156061716 179609064      8508   1369976  14121764      9424     32980    296204
09:06:50 AM  43807888 388238328   2598704      0.66   3996396 330334464 188185004     46.67 156061780 179581004      9432   1340192  14121688      9392     32680    296204
09:06:55 AM  43853368 388287332   2549684      0.65   3996396 330337988 181611684     45.04 156061896 179526216      8464   1282160  14121704      9392     31808    296124
09:07:00 AM  43772536 388206136   2630640      0.67   3996396 330337596 188968172     46.86 156062076 179612552      8880   1369144  14121972      9408     33280    296156
09:07:05 AM  43733520 388168608   2668112      0.68   3996396 330339068 192703764     47.79 156062180 179626524      9652   1381748  14122044      9408     33476    296124
09:07:10 AM  43828556 388266620   2570228      0.65   3996396 330342024 182286952     45.20 156062268 179541840      7956   1293540  14121936      9408     31952    296156
09:07:15 AM  43786512 388225636   2610756      0.66   3996396 330343096 188794164     46.82 156062452 179589744      8220   1341224  14122380      9408     32972    296156
09:07:20 AM  43760096 388199700   2636452      0.67   3996396 330343532 192184980     47.66 156062592 179623104      8380   1374436  14122664      9424     33500    296140
09:07:25 AM  43787520 388227820   2608204      0.66   3996396 330344232 189678600     47.04 156062676 179604036      8320   1354636  14122788      9408     33900    296124
09:07:30 AM  43760576 388203096   2633184      0.67   3996396 330346452 192287472     47.68 156062776 179624644      8324   1372964  14122532      9392     33424    296108
09:07:35 AM  43814984 388260344   2576364      0.65   3996396 330349292 188697488     46.79 156062956 179601504      9152   1347272  14122104      9376     32984    296092
09:07:40 AM  43768444 388214460   2622248      0.66   3996396 330349944 192291812     47.69 156063088 179630552      7772   1375396  14122108      9392     33388    296108
09:07:45 AM  43799580 388248656   2587708      0.66   3996396 330353020 183071112     45.40 156063268 179598676      8332   1340736  14122436      9376     32736    296076
09:07:50 AM  43770844 388221796   2613700      0.66   3996396 330354848 189999984     47.12 156063476 179639764      8932   1380520  14123352      9376     33044    296140
09:07:55 AM  43765216 388216340   2618492      0.66   3996396 330355020 192813620     47.82 156063540 179642148      9536   1382788  14124016      9392     33484    296140
09:08:00 AM  43762292 388215816   2619164      0.66   3996396 330357432 192399096     47.71 156063584 179643172      9012   1381436  14123856      9376     33296    296172
09:08:05 AM  43762544 388217044   2617672      0.66   3996396 330358396 192288804     47.69 156063816 179632504      8736   1369976  14124132      9392     33436    296188
09:08:10 AM  43726884 388183196   2652144      0.67   3996396 330360208 192598212     47.76 156063980 179636628      9172   1372388  14123508      9392     33368    296172
09:08:15 AM  43731772 388191004   2644836      0.67   3996396 330363128 188806232     46.82 156064092 179618736      9444   1351672  14123008      9392     33548    296156
09:08:20 AM  43690336 388151488   2684764      0.68   3996396 330365048 192191088     47.66 156064240 179647276      8196   1378600  14122596      9392     33048    296172
09:08:25 AM  43668300 388129416   2707120      0.69   3996396 330365012 192800240     47.81 156064356 179639996      8600   1371408  14122312      9392     33424    296156
09:08:30 AM  43710060 388173176   2663316      0.67   3996396 330367012 186557452     46.26 156064424 179621336      8824   1351312  14122356      9360     33356    296204
09:08:35 AM  43717216 388182112   2653996      0.67   3996396 330368800 192603852     47.76 156064704 179648676      8668   1376292  14122732      9392     33096    296188
09:08:40 AM  43727240 388193596   2642776      0.67   3996396 330370316 189787308     47.06 156064776 179633804      8104   1360348  14122412      9376     32868    296140
09:08:45 AM  43718364 388186460   2649792      0.67   3996396 330372032 189585692     47.01 156064940 179634276      7364   1358892  14122556      9392     32808    296060
09:08:50 AM  43753252 388223588   2613112      0.66   3996396 330374232 189883256     47.09 156065076 179634372      8196   1357224  14122148      9392     33112    296076
09:08:55 AM  43735364 388207396   2629288      0.67   3996396 330375932 192394120     47.71 156065204 179651352      9244   1372996  14122160      9376     33392    296060
09:09:00 AM  43748448 388221268   2615164      0.66   3996396 330376688 185576552     46.02 156065296 179619684      8308   1340264  14122444      9408     33112    296060
09:09:05 AM  43743968 388219260   2617048      0.66   3996396 330379160 188523044     46.75 156065412 179624508      7620   1342776  14122568      9376     32960    296076
09:09:10 AM  43744928 388220560   2615760      0.66   3996396 330379480 192291280     47.69 156065560 179655388      7944   1373088  14122576      9392     33256    296044
09:09:15 AM  43757736 388234984   2601012      0.66   3996396 330381052 189579752     47.01 156065716 179652068      8932   1368672  14122944      9408     33156    296060
09:09:20 AM  43763960 388243644   2592480      0.66   3996396 330383496 189059984     46.88 156065884 179628924      7456   1343476  14122808      9440     32800    296108
09:09:25 AM  43710844 388193292   2642852      0.67   3996396 330386260 192191864     47.66 156065996 179665760     10156   1377640  14122788      9392     33540    296124
09:09:30 AM  43720420 388203352   2632584      0.67   3996396 330386720 189778036     47.06 156066140 179634232      8896   1345524  14123020      9376     32848    296140
09:09:35 AM  43745268 388231316   2604872      0.66   3996396 330389752 185210964     45.93 156066240 179607492      9168   1316032  14122852      9360     32292    296108
09:09:40 AM  43720660 388207732   2628476      0.67   3996396 330390656 188902328     46.85 156066392 179635636      9336   1343236  14122952      9376     32976    296044
09:09:45 AM  43710236 388198416   2637952      0.67   3996396 330391724 191989088     47.61 156066496 179670340      9864   1377560  14122832      9376     33432    296044
09:09:50 AM  43708808 388197808   2638628      0.67   3996396 330392548 192936256     47.85 156066636 179668648      9296   1374592  14122760      9376     33432    296076
09:09:55 AM  43720920 388211476   2625296      0.66   3996396 330394140 186219636     46.18 156066772 179645700      8228   1349836  14122388      9376     32816    296028
09:10:00 AM  43703236 388196152   2640916      0.67   3996396 330396460 192598328     47.76 156066976 179669204      8828   1371812  14122132      9376     33380    295980
09:10:05 AM  43777416 388273384   2563924      0.65   3996396 330399480 178177848     44.19 156067052 179574084      8200   1273616  14121924      9360     31652    296028
09:10:10 AM  43694464 388191884   2645620      0.67   3996396 330400924 185575868     46.02 156067244 179644204      9144   1342540  14121736      9360     32916    295996
09:10:15 AM  43696112 388194524   2642708      0.67   3996396 330401896 192605256     47.76 156067432 179679876      9192   1378456  14122028      9376     33420    296012
09:10:20 AM  43700184 388200024   2637224      0.67   3996396 330403320 189009604     46.87 156067472 179654624      9716   1350280  14122016      9376     32948    296028
09:10:25 AM  43702688 388204200   2633060      0.67   3996396 330404996 188807892     46.82 156067532 179656932     10088   1351612  14122000      9408     32876    296044
09:10:30 AM  43763256 388266428   2570236      0.65   3996396 330406620 179332128     44.47 156067728 179610732      8232   1303976  14122632      9392     32716    296060
09:10:35 AM  43689776 388194284   2642592      0.67   3996396 330407892 192597276     47.76 156067904 179682268      8540   1374412  14122484      9376     33084    296108
09:10:40 AM  43721608 388227024   2609716      0.66   3996396 330408768 186769512     46.32 156067968 179662548      7732   1353776  14122652      9376     33268    296124
09:10:45 AM  43744072 388252720   2583872      0.65   3996396 330411936 179535536     44.52 156068124 179631124      8296   1319240  14122864      9376     32308    296076
09:10:50 AM  43697172 388207404   2629156      0.67   3996396 330413488 186656720     46.29 156068304 179660660      9640   1347144  14122928      9360     32600    296076
09:10:55 AM  43754608 388266228   2570384      0.65   3996396 330414876 177045648     43.90 156068432 179614124      8748   1299704  14122876      9328     32172    296076
09:11:00 AM  43757740 388271068   2565796      0.65   3996396 330416564 178949260     44.38 156068536 179596864      8592   1280296  14122644      9344     31868    296092
09:11:05 AM  43752444 388267632   2568812      0.65   3996396 330418412 183261320     45.45 156068680 179635100      9216   1317196  14123076      9360     32624    296076
09:11:10 AM  43706716 388223076   2613712      0.66   3996396 330419640 186820736     46.33 156068828 179659896      9324   1341240  14122676      9360     32604    296044
09:11:15 AM  43750208 388268052   2568344      0.65   3996396 330421100 182535420     45.27 156068948 179623956      8728   1303716  14123092      9344     31844    296044
09:11:20 AM  43743916 388262800   2573572      0.65   3996396 330422172 183629436     45.54 156069040 179660204      7772   1339552  14123084      9344     32052    296060
09:11:25 AM  43740152 388261540   2575004      0.65   3996396 330424680 186853988     46.34 156069228 179665404      9368   1342004  14122908      9376     32584    296060
09:11:30 AM  43679232 388202340   2634456      0.67   3996396 330426396 187067192     46.39 156069376 179673556      9576   1348284  14122660      9360     32620    295996
09:11:35 AM  43707784 388231304   2605432      0.66   3996396 330426808 186748380     46.31 156069472 179660440      7956   1335080  14122720      9360     32412    295996
09:11:40 AM  43716048 388241244   2595276      0.66   3996396 330428452 183526124     45.51 156069612 179663720      7936   1336920  14122968      9360     32400    296012
09:11:45 AM  43743908 388272680   2563944      0.65   3996396 330432020 176806588     43.85 156069724 179592188      7896   1262044  14122872      9344     31132    296012
09:11:50 AM  43666064 388195736   2641036      0.67   3996396 330432864 186446672     46.24 156069820 179671588      8832   1340728  14122780      9360     32548    296044
09:11:55 AM  43725660 388256896   2579400      0.65   3996396 330434520 179648904     44.55 156069960 179625136      6896   1293260  14123164      9360     31484    296012
09:12:00 AM  43723128 388256264   2580248      0.65   3996396 330436360 187058352     46.39 156070144 179674700      8136   1340432  14123008      9360     32500    296012
09:12:05 AM  43696724 388232096   2604264      0.66   3996396 330438564 186955096     46.36 156070268 179680512      8948   1344204  14123192      9360     32552    295996
09:12:10 AM  43766828 388303208   2533284      0.64   3996396 330439556 183731456     45.56 156070460 179657884      7948   1320884  14123076      9344     32480    295996
09:12:15 AM  43777484 388315640   2520512      0.64   3996396 330441320 183833432     45.59 156070576 179654680      8392   1316016  14123428      9360     32136    296012
09:12:20 AM  43772900 388288476   2547432      0.65   3996396 330419032 186991092     46.37 156045704 179683980      9180   1342904  14123380      9360     32488    295996
09:12:25 AM  43786256 388272164   2564108      0.65   3996112 330390148 185421452     45.98 156045808 179661112        68   1348812  14122516      9408     32436    296012
09:12:30 AM  43794720 388282320   2553976      0.65   3996112 330391848 186686912     46.30 156045972 179660040      2704   1346784  14122484      9392     32620    296028
09:12:35 AM  43788908 388278588   2557680      0.65   3996112 330393940 182612572     45.29 156046156 179622168      3860   1306784  14122500      9392     31976    296108
09:12:40 AM  43761116 388227576   2608792      0.66   3995984 330371080 186443932     46.24 156046244 179633784      5576   1341464  14122168      9392     32496    296092
09:12:45 AM  43791376 388235608   2600264      0.66   3995804 330349220 183937408     45.61 156046440 179611200      7288   1340908  14122476      9392     32416    296092
09:12:50 AM  43828068 388274128   2561416      0.65   3995804 330351052 183259504     45.45 156046544 179584120      7796   1312328  14122800      9392     31924    296092
09:12:55 AM  43796424 388243568   2591548      0.66   3995804 330352132 186032416     46.13 156046640 179612616      9260   1339952  14123232      9392     32524    296092
09:13:00 AM  43804392 388253820   2581972      0.65   3995804 330354428 186376208     46.22 156046848 179615820      9296   1340916  14122544      9392     32552    296140
09:13:05 AM  43743964 388194492   2641340      0.67   3995804 330355484 186752268     46.31 156046972 179616308      8676   1340396  14122548      9392     32504    296156
09:13:10 AM  43726244 388178548   2657036      0.67   3995804 330357228 183020012     45.39 156047032 179592912      9124   1315364  14122828      9376     32016    296124
09:13:15 AM  43771272 388225732   2609736      0.66   3995804 330359352 184037500     45.64 156047228 179616824      9068   1337304  14122976      9376     31968    296060
09:13:20 AM  43784116 388239608   2595692      0.66   3995804 330360396 186539256     46.26 156047372 179609236      8348   1328784  14123132      9376     32188    296044
09:13:25 AM  43768708 388225996   2609120      0.66   3995804 330362196 186441676     46.24 156047468 179620116      9212   1337992  14123312      9408     32512    296044
09:13:30 AM  43798312 388257852   2577216      0.65   3995804 330364436 182641564     45.29 156047588 179592816      9000   1308500  14123372      9360     31576    296012
09:13:35 AM  43771176 388231100   2603212      0.66   3995804 330364824 184037704     45.64 156047692 179603896      7488   1319496  14124124      9376     31936    296044
09:13:40 AM  43763496 388225024   2609344      0.66   3995804 330366444 183522072     45.51 156047852 179618856      8100   1332464  14124052      9376     32316    296060
09:13:45 AM  43780116 388243308   2590564      0.66   3995804 330368100 186676636     46.29 156048008 179620608      8384   1333160  14124556      9376     32164    296060
09:13:50 AM  43814652 388280004   2553968      0.65   3995804 330370220 180129236     44.67 156048112 179583108      7636   1293364  14124496      9376     31752    296028
09:13:55 AM  43778384 388245612   2588308      0.66   3995804 330372088 183158808     45.42 156048268 179602504      9004   1311268  14124556      9408     32168    296060
09:14:00 AM  43744336 388212420   2621456      0.66   3995804 330373008 186347252     46.21 156048348 179637816      9192   1345648  14124536      9392     32552    296028
09:14:05 AM  43779932 388250760   2583980      0.65   3995804 330375688 180033344     44.65 156048484 179580236      8756   1285564  14123736      9424     31664    295996
09:14:10 AM  43727200 388198876   2636224      0.67   3995804 330376536 183317360     45.46 156048664 179628820      9004   1333156  14123376      9392     32364    296044
09:14:15 AM  43799528 388274256   2560768      0.65   3995804 330379612 179605908     44.54 156048856 179569708      8704   1264020  14123428      9376     31944    296044
09:14:20 AM  43751976 388227524   2607684      0.66   3995804 330380408 186345612     46.21 156048996 179641836      8876   1343084  14123268      9392     32512    296060
09:14:25 AM  43796264 388273436   2561916      0.65   3995804 330382036 179353432     44.48 156049024 179578644      8400   1278120  14123120      9392     31468    296044
09:14:30 AM  43759704 388238284   2597292      0.66   3995804 330383444 179253288     44.45 156049136 179576488      8488   1274448  14122896      9376     32060    296060
09:14:35 AM  43727644 388206596   2629264      0.67   3995804 330383780 179930052     44.62 156049240 179606932      8324   1305180  14122648      9376     32420    296076
09:14:40 AM  43690640 388171800   2663996      0.67   3995804 330386020 186445008     46.24 156049392 179644932      8684   1341008  14122680      9376     32524    296060
09:14:45 AM  43709168 388192672   2643380      0.67   3995804 330388344 186647796     46.29 156049612 179644980      8360   1338744  14122444      9376     32516    296076
09:14:50 AM  43755748 388216300   2619792      0.66   3995652 330365588 186441488     46.23 156049768 179618540      7888   1335584  14122360      9376     32456    296076
09:14:55 AM  43756564 388218904   2617732      0.66   3995652 330367344 183937796     45.61 156049936 179623820      8636   1339000  14121848      9376     32424    296092
09:15:00 AM  43759460 388222788   2613788      0.66   3995652 330368328 186444432     46.24 156049988 179630072      8636   1344348  14121912      9376     32400    296108
09:15:05 AM  43777460 388242784   2593732      0.66   3995652 330370328 184900892     45.85 156050048 179629080       980   1341252  14121968      9376     32376    296156
09:15:10 AM  43870308 388338088   2498604      0.63   3995652 330372844 175339472     43.48 156050180 179520960      2236   1230996  14121732      9344     31292    296060
09:15:15 AM  43777968 388247404   2589688      0.66   3995652 330374404 186755212     46.31 156050448 179636952      4992   1345608  14121428      9376     32628    296092
09:15:20 AM  43781916 388252524   2584812      0.65   3995652 330375548 186439964     46.23 156050624 179625308      5848   1333112  14121212      9376     32348    296076
09:15:25 AM  43776744 388248584   2588540      0.66   3995652 330376780 187060056     46.39 156050684 179638916      6944   1345504  14121424      9376     32540    296076
