Linux 5.15.0-91-generic (gl5) 	01/26/2024 	_x86_64_	(32 CPU)

03:54:03 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
04:08:59 AM 325966532 388851204   2919400      0.74   1494452  61684204 168535384     41.79  26979916  37855204      2232   1685256   2793960     10688     33264    277316
04:09:04 AM 326041836 388927204   2843924      0.72   1494452  61684804 164712484     40.85  26980020  37785424      1076   1614828   2793532     10720     32804    277284
04:09:09 AM 326001184 388886756   2884328      0.73   1494452  61685028 168520232     41.79  26980124  37847476      1368   1677032   2793556     10720     33284    277284
04:09:14 AM 326027084 388912904   2858156      0.72   1494452  61685300 168447904     41.77  26980168  37823620       740   1652896   2793556     10688     33228    277284
04:09:19 AM 326056432 388942488   2828272      0.72   1494452  61685548 168457056     41.78  26980176  37828840      1700   1657812   2793844     10720     33288    277236
04:09:24 AM 326066108 388952420   2818376      0.71   1494452  61685832 168470372     41.78  26980184  37836244       596   1664960   2793780     10736     33356    277172
04:09:29 AM 326056864 388943720   2826804      0.72   1494452  61686284 168497524     41.79  26980188  37850184      1752   1678676   2794144     10688     33288    277204
04:09:34 AM 326066068 388953164   2817292      0.71   1494452  61686620 168520676     41.79  26980200  37862312       676   1690540   2794116     10656     33300    277156
04:09:39 AM 326070320 388957960   2812308      0.71   1494452  61687000 168552812     41.80  26980208  37876140      1592   1703804   2794468     10688     33384    277236
04:09:44 AM 326086956 388974888   2795392      0.71   1494452  61687340 168565472     41.80  26980220  37882672       880   1710028   2794408     10752     33660    277244
04:09:49 AM 326092960 388981468   2788528      0.71   1494452  61687856 168568936     41.80  26980244  37885956      1632   1712140   2794752     10688     33424    277236
04:09:54 AM 326088380 388977124   2792720      0.71   1494452  61688208 168556720     41.80  26980280  37881064       636   1707572   2794788     10656     33408    277188
04:09:59 AM 326102216 388991628   2777848      0.70   1494452  61688708 168536748     41.79  26980380  37874392      1920   1699980   2795324     10832     33600    277220
