Linux 5.15.0-87-generic (gl6) 	01/31/2024 	_x86_64_	(32 CPU)

01:36:43 AM kbmemfree   kbavail kbmemused  %memused kbbuffers  kbcached  kbcommit   %commit  kbactive   kbinact   kbdirty  kbanonpg    kbslab  kbkstack   kbpgtbl  kbvmused
01:52:58 AM  53531096 389295320   1425512      0.36   4040916 321939240   3153240      0.78 146969408 179180208       164    197372  13922376      8384      4332    330524
01:53:03 AM  53530376 389295680   1425184      0.36   4040916 321940288   3153240      0.78 146969412 179181404        40    197520  13922376      8368      4332    330524
01:53:08 AM  53527912 389294792   1425956      0.36   4040916 321941804   3153240      0.78 146969408 179182948       156    197500  13922552      8336      4260    330540
01:53:13 AM  53525200 389293752   1427032      0.36   4040916 321943408   3153496      0.78 146969412 179184692        12    197708  13922584      8368      4308    330540
01:53:18 AM  53523224 389293268   1427608      0.36   4040916 321944872   3153496      0.78 146969404 179186064       116    197620  13922520      8384      4300    330508
01:53:23 AM  53520936 389292544   1428228      0.36   4040916 321946364   3153628      0.78 146969404 179187732        48    197736  13922696      8368      4260    330508
01:53:28 AM  53519120 389291996   1428864      0.36   4040916 321947576   3153628      0.78 146969412 179189212       160    198036  13922664      8400      4332    330540
01:53:33 AM  53518152 389292052   1428744      0.36   4040916 321948568   3153884      0.78 146969408 179190212        44    198028  13922760      8400      4328    330540
01:53:38 AM  53516160 389291184   1429692      0.36   4040916 321949660   3153884      0.78 146969404 179191256       160    197996  13922712      8400      4324    330540
01:53:43 AM  52979444 388757348   1959264      0.50   4040916 321952448  95052572     23.57 146970408 179727444      1528    732508  13927068      8928     17928    330876
01:53:48 AM  52956308 388736972   1979720      0.50   4040916 321955200  97781924     24.25 146970536 179758732       212    761400  13926996      8944     19148    330892
01:53:53 AM  52957780 388738880   1977812      0.50   4040916 321955636  97779804     24.25 146970540 179761028       696    763136  13926996      8992     19220    330908
01:53:58 AM  52994028 388776216   1940492      0.49   4040916 321956724  94287640     23.38 146970532 179730292       740    730780  13926980      8912     18652    330924
01:54:03 AM  52968468 388752964   1964296      0.50   4040916 321959040  97581032     24.20 146970616 179771960      2312    770712  13926420      8944     19132    330940
01:54:08 AM  52953444 388738592   1978552      0.50   4040916 321959712  98093024     24.33 146970888 179770396      3316    768496  13926516      8912     19060    330876
01:54:13 AM  52969348 388755568   1961504      0.50   4040916 321960756  97787832     24.25 146970980 179775564      4152    772592  13926616      8960     19100    330908
01:54:18 AM  52975932 388762776   1954252      0.49   4040916 321961380  97784960     24.25 146971012 179775176      4840    772136  13926660      8944     19112    330892
01:54:23 AM  52950376 388738024   1978884      0.50   4040916 321962204  97584612     24.20 146971044 179781144      4836    777516  13926760      8960     19488    330908
01:54:28 AM  53034884 388825540   1892232      0.48   4040916 321965236  87469628     21.69 146971152 179692444      4388    685516  13925872      8896     17068    330940
01:54:33 AM  52971984 388763720   1953360      0.49   4040916 321966268  94195788     23.36 146971348 179752676      5012    745100  13926612      8960     18768    330892
01:54:38 AM  52937208 388729360   1987640      0.50   4040916 321966688  97989164     24.30 146971460 179781212      4748    772900  13926688      8944     19124    330908
01:54:43 AM  52929236 388722192   1994576      0.51   4040916 321967504  97991704     24.30 146971504 179780960      4732    772312  13926908      8944     19088    330908
01:54:48 AM  52936028 388730780   1986380      0.50   4040916 321969284  97950820     24.29 146971584 179777464      4832    767084  13926532      8928     18660    330892
01:54:53 AM  52987460 388784120   1933408      0.49   4040916 321971208  88049396     21.84 146971732 179728068      4660    717140  13926148      8912     17800    330860
01:54:58 AM  52914248 388712068   2005184      0.51   4040916 321972376  97893308     24.28 146971912 179789524      4848    776752  13926416      8944     19144    330860
01:55:03 AM  52916968 388715088   2002084      0.51   4040916 321972660  97685344     24.22 146971936 179787448      4768    774020  13926512      8944     19068    330828
01:55:08 AM  52917356 388716692   2000792      0.51   4040916 321973876  98091576     24.33 146972032 179788264      4816    773792  13926200      8944     19136    330860
01:55:13 AM  52916380 388716876   2001120      0.51   4040916 321975024  94666608     23.48 146972124 179778668      4452    763680  13925700      8960     18728    330892
01:55:18 AM  52908016 388710592   2007660      0.51   4040916 321977140  97479436     24.17 146972280 179790616      5020    773276  13925408      8944     19136    330924
01:55:23 AM  52906424 388709832   2008864      0.51   4040916 321977940  97481968     24.17 146972384 179795208      4660    777032  13924996      8944     19104    330940
01:55:28 AM  52959608 388764656   1953864      0.49   4040916 321979584  94086512     23.33 146972444 179760052      4836    740356  13925168      8944     18692    330972
01:55:33 AM  52966764 388773324   1945232      0.49   4040916 321981104  94294172     23.38 146972572 179764408      4392    743260  13925124      8944     18580    330924
01:55:38 AM  52951100 388758868   1959564      0.50   4040916 321982300  93881564     23.28 146972648 179761840      4332    739396  13925260      8928     18172    330940
01:55:43 AM  52949744 388758520   1959408      0.50   4040916 321983324  93982844     23.31 146972792 179760664      4140    737488  13925748      8928     18520    330924
01:55:48 AM  52910508 388719684   1998196      0.51   4040916 321983844  97857772     24.27 146972872 179798960      4616    775404  13925676      8944     19044    330924
01:55:53 AM  52911536 388722028   1995700      0.51   4040916 321985172  97986184     24.30 146972936 179796172      5120    770316  13925816      8944     19160    330956
01:55:58 AM  53002168 388816636   1900812      0.48   4040916 321989140  79774180     19.78 146973036 179675768      5004    647000  13926104      8880     16604    330924
01:56:03 AM  52899584 388713164   2003352      0.51   4040916 321988224  97993736     24.30 146973252 179802112      4464    774416  13927064      8944     19128    330988
01:56:08 AM  52881308 388695804   2020160      0.51   4040916 321989124  97785576     24.25 146973308 179802240      4832    773612  13927632      8944     19136    330972
01:56:13 AM  52902404 388717864   1997896      0.51   4040916 321990088  94659696     23.47 146973392 179795680      4324    765708  13927836      8944     18892    330988
01:56:18 AM  52979424 388798664   1917312      0.49   4040916 321993876  83772192     20.77 146973468 179706560      3816    673404  13927612      8912     17348    330988
01:56:23 AM  52932632 388751696   1964400      0.50   4040916 321993672  91038072     22.58 146973648 179756648      3940    724028  13927520      8960     18320    330956
01:56:28 AM  52890788 388710500   2005800      0.51   4040916 321994308  98093760     24.33 146973728 179811224      4788    777816  13927328      8944     19152    330972
01:56:33 AM  52891712 388712572   2004276      0.51   4040916 321995424  94664872     23.48 146973816 179801832      4556    767536  13926812      8960     18928    330908
01:56:38 AM  52887532 388709988   2007228      0.51   4040916 321997044  97991920     24.30 146973936 179811360      4984    775580  13926420      8960     19224    330956
01:56:43 AM  52922404 388747112   1970148      0.50   4040916 321999256  91065264     22.58 146974032 179771356      4668    733504  13926416      8944     18120    330940
01:56:48 AM  52927408 388752796   1964192      0.50   4040916 321999932  91065056     22.58 146974140 179776848      4364    738428  13926692      8928     18480    330972
01:56:53 AM  52932412 388759072   1958200      0.50   4040916 322001240  91272416     22.63 146974284 179777588      4396    738024  13926372      8944     18580    330972
01:56:58 AM  52877460 388705332   2011716      0.51   4040916 322002404  97788664     24.25 146974348 179819384      5468    778712  13926644      8944     19220    331004
01:57:03 AM  52929784 388759556   1957956      0.50   4040916 322004440  94297016     23.38 146974512 179788576      4336    745996  13926044      8928     18588    330940
01:57:08 AM  52953492 388785440   1932488      0.49   4040916 322006576  90971248     22.56 146974552 179771376      5184    726484  13925668      8912     17928    330988
01:57:13 AM  52897496 388729368   1987928      0.50   4040916 322006604  97992484     24.30 146974752 179819432      4528    774900  13926196      8928     19128    330956
01:57:18 AM  52899740 388733028   1984264      0.50   4040916 322008020  94669956     23.48 146974796 179822212      5136    776416  13926200      8944     18916    330956
01:57:23 AM  52898036 388732060   1985048      0.50   4040916 322008760  94937572     23.54 146974884 179817264      5016    770828  13926380      8928     19032    330972
01:57:28 AM  52911012 388746940   1970244      0.50   4040916 322010656  91377776     22.66 146975032 179788696      5068    740448  13926312      8928     18940    330924
01:57:33 AM  52932208 388769592   1946988      0.49   4040916 322012624  91168844     22.61 146975156 179768556      4232    717916  13926404      8896     18048    330988
01:57:38 AM  52915392 388753732   1963608      0.50   4040916 322013064  94192380     23.36 146975212 179795416      4456    744380  13926160      8912     18560    331020
01:57:43 AM  52851828 388690664   2027244      0.51   4040916 322013564  97685412     24.22 146975308 179828340      4712    777420  13925588      8928     19108    331004
01:57:48 AM  52939876 388782132   1935568      0.49   4040916 322016952  89520792     22.20 146975464 179757808      4380    703584  13925828      8880     17480    330988
01:57:53 AM  52884724 388726852   1991212      0.50   4040916 322016804  95072140     23.58 146975616 179823548      4284    769700  13925484      8928     18992    330988
01:57:58 AM  52872068 388715584   2002340      0.51   4040916 322018144  97787640     24.25 146975664 179832284      5408    777152  13925672      8928     19144    331020
01:58:03 AM  52862464 388707412   2010184      0.51   4040916 322019588  97487772     24.18 146975756 179841652      5704    785236  13925988      8928     19172    331020
01:58:08 AM  52881304 388727100   1990660      0.50   4040916 322020412  97785536     24.25 146975900 179829540      4456    772304  13925848      8928     19000    330972
01:58:13 AM  52928400 388777032   1940612      0.49   4040916 322023232  90188904     22.37 146975952 179774528      4960    714540  13925980      8896     18048    330908
01:58:18 AM  52864660 388713148   2004108      0.51   4040916 322023084  98199048     24.35 146976060 179839608      5484    779744  13926372      8928     19200    330924
01:58:23 AM  52848692 388698904   2017608      0.51   4040916 322024832  97478908     24.17 146976220 179835576      5060    774384  13927092      8928     19160    330892
01:58:28 AM  52863016 388714492   2002184      0.51   4040916 322026040  97785064     24.25 146976364 179835004      4724    772692  13926984      8928     19104    330892
01:58:33 AM  52872984 388725900   1990908      0.50   4040916 322027480  94667148     23.48 146976388 179841064      5684    777296  13926852      8928     19060    330892
